full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data,sentiment
Badai mobil listrik China Jepang harus waspada Korea sudah siap,Badai mobil listrik China Jepang harus waspada Korea sudah siap,badai mobil listrik china jepang harus waspada korea sudah siap,"['badai', 'mobil', 'listrik', 'china', 'jepang', 'harus', 'waspada', 'korea', 'sudah', 'siap']","['badai', 'mobil', 'listrik', 'china', 'jepang', 'waspada', 'korea']",badai mobil listrik china jepang waspada korea,1
@ibas404 mobil listrik,mobil listrik,mobil listrik,"['mobil', 'listrik']","['mobil', 'listrik']",mobil listrik,1
gw galau banget mobil listrik atau ttp stay di bensin,gw galau banget mobil listrik atau ttp stay di bensin,gw galau banget mobil listrik atau ttp stay di bensin,"['gw', 'galau', 'banget', 'mobil', 'listrik', 'atau', 'ttp', 'stay', 'di', 'bensin']","['gw', 'galau', 'banget', 'mobil', 'listrik', 'ttp', 'stay', 'bensin']",gw galau banget mobil listrik ttp stay bensin,1
@VIVAcoid Iya tidak apa &amp; yg paling Penting Pemerintah Pastikan Teknologi Mobil Listrik yg di produksi di NKRI baterai nya harus bisa terCas otomatis pada putaran mobil itu sendiri.! ini Pemerintah harus perhatikan betul regulasinya agar konsumen NKR tidak jadi obyek proyek ongkos.!!!,Iya tidak apa amp yg paling Penting Pemerintah Pastikan Teknologi Mobil Listrik yg di produksi di NKRI baterai nya harus bisa terCas otomatis pada putaran mobil itu sendiri ini Pemerintah harus perhatikan betul regulasinya agar konsumen NKR tidak jadi obyek proyek ongkos,iya tidak apa amp yg paling penting pemerintah pastikan teknologi mobil listrik yg di produksi di nkri baterai nya harus bisa tercas otomatis pada putaran mobil itu sendiri ini pemerintah harus perhatikan betul regulasinya agar konsumen nkr tidak jadi obyek proyek ongkos,"['iya', 'tidak', 'apa', 'amp', 'yg', 'paling', 'penting', 'pemerintah', 'pastikan', 'teknologi', 'mobil', 'listrik', 'yg', 'di', 'produksi', 'di', 'nkri', 'baterai', 'nya', 'harus', 'bisa', 'tercas', 'otomatis', 'pada', 'putaran', 'mobil', 'itu', 'sendiri', 'ini', 'pemerintah', 'harus', 'perhatikan', 'betul', 'regulasinya', 'agar', 'konsumen', 'nkr', 'tidak', 'jadi', 'obyek', 'proyek', 'ongkos']","['iya', 'amp', 'yg', 'pemerintah', 'pastikan', 'teknologi', 'mobil', 'listrik', 'yg', 'produksi', 'nkri', 'baterai', 'nya', 'tercas', 'otomatis', 'putaran', 'mobil', 'pemerintah', 'perhatikan', 'regulasinya', 'konsumen', 'nkr', 'obyek', 'proyek', 'ongkos']",iya amp yg perintah pasti teknologi mobil listrik yg produksi nkri baterai nya cas otomatis putar mobil perintah perhati regulasi konsumen nkr obyek proyek ongkos,1
@VIVAcoid Nah gitu dong biar insfrastruktur mobil listrik cepat berkembang. Sayangnya mobil masih buatan luar negeri,Nah gitu dong biar insfrastruktur mobil listrik cepat berkembang Sayangnya mobil masih buatan luar negeri,nah gitu dong biar insfrastruktur mobil listrik cepat berkembang sayangnya mobil masih buatan luar negeri,"['nah', 'gitu', 'dong', 'biar', 'insfrastruktur', 'mobil', 'listrik', 'cepat', 'berkembang', 'sayangnya', 'mobil', 'masih', 'buatan', 'luar', 'negeri']","['gitu', 'biar', 'insfrastruktur', 'mobil', 'listrik', 'cepat', 'berkembang', 'sayangnya', 'mobil', 'buatan', 'negeri']",gitu biar insfrastruktur mobil listrik cepat kembang sayang mobil buat negeri,1
@rsyarief @JeblukAkun Perlu diketahui kalau yg keliatan bersih itu justru yg palíng mencemari. Emg bensin oktan tinggi kek pertamax atau mobil listrik dsb itu ramah lingkungan tpi proses pembuatannya jauh lebih merusak lingkungan. Jadi isu lingkungan itu cuma akal2an mafia Ramah lingkungan bullsht,Perlu diketahui kalau yg keliatan bersih itu justru yg palng mencemari Emg bensin oktan tinggi kek pertamax atau mobil listrik dsb itu ramah lingkungan tpi proses pembuatannya jauh lebih merusak lingkungan Jadi isu lingkungan itu cuma akalan mafia Ramah lingkungan bullsht,perlu diketahui kalau yg keliatan bersih itu justru yg palng mencemari emg bensin oktan tinggi kek pertamax atau mobil listrik dsb itu ramah lingkungan tpi proses pembuatannya jauh lebih merusak lingkungan jadi isu lingkungan itu cuma akalan mafia ramah lingkungan bullsht,"['perlu', 'diketahui', 'kalau', 'yg', 'keliatan', 'bersih', 'itu', 'justru', 'yg', 'palng', 'mencemari', 'emg', 'bensin', 'oktan', 'tinggi', 'kek', 'pertamax', 'atau', 'mobil', 'listrik', 'dsb', 'itu', 'ramah', 'lingkungan', 'tpi', 'proses', 'pembuatannya', 'jauh', 'lebih', 'merusak', 'lingkungan', 'jadi', 'isu', 'lingkungan', 'itu', 'cuma', 'akalan', 'mafia', 'ramah', 'lingkungan', 'bullsht']","['yg', 'keliatan', 'bersih', 'yg', 'palng', 'mencemari', 'emg', 'bensin', 'oktan', 'kek', 'pertamax', 'mobil', 'listrik', 'dsb', 'ramah', 'lingkungan', 'tpi', 'proses', 'pembuatannya', 'merusak', 'lingkungan', 'isu', 'lingkungan', 'akalan', 'mafia', 'ramah', 'lingkungan', 'bullsht']",yg liat bersih yg palng cari emg bensin oktan kek pertamax mobil listrik dsb ramah lingkung tpi proses buat rusak lingkung isu lingkung akal mafia ramah lingkung bullsht,1
@Adiprayitno_20 Pejabat yg nolak di kritik udh kebagian jatah banyak posisi buat keluarga nya lho dari kasad sampe bisnis mobil listrik BYD dari China di pegang sanak familinya,Pejabat yg nolak di kritik udh kebagian jatah banyak posisi buat keluarga nya lho dari kasad sampe bisnis mobil listrik BYD dari China di pegang sanak familinya,pejabat yg nolak di kritik udh kebagian jatah banyak posisi buat keluarga nya lho dari kasad sampe bisnis mobil listrik byd dari china di pegang sanak familinya,"['pejabat', 'yg', 'nolak', 'di', 'kritik', 'udh', 'kebagian', 'jatah', 'banyak', 'posisi', 'buat', 'keluarga', 'nya', 'lho', 'dari', 'kasad', 'sampe', 'bisnis', 'mobil', 'listrik', 'byd', 'dari', 'china', 'di', 'pegang', 'sanak', 'familinya']","['pejabat', 'yg', 'nolak', 'kritik', 'udh', 'kebagian', 'jatah', 'posisi', 'keluarga', 'nya', 'lho', 'kasad', 'sampe', 'bisnis', 'mobil', 'listrik', 'byd', 'china', 'pegang', 'sanak', 'familinya']",jabat yg nolak kritik udh bagi jatah posisi keluarga nya lho kasad sampe bisnis mobil listrik byd china pegang sanak famili,1
@wordfangs @wellymarade7 Mosok yg gak jelek dikritik sih om? Yg bener aja. Kadang emang repot. Kata LBP baik tapi kata rakyat jelek. Misal sudsidi mobil listrik. Trus piye? Kalau LBP mau ngurus kepindahan dan biaya hidup dinegara lain mungkin banyak yg daftar hari ini lho. He3x.,Mosok yg gak jelek dikritik sih om Yg bener aja Kadang emang repot Kata LBP baik tapi kata rakyat jelek Misal sudsidi mobil listrik Trus piye Kalau LBP mau ngurus kepindahan dan biaya hidup dinegara lain mungkin banyak yg daftar hari ini lho Hex,mosok yg gak jelek dikritik sih om yg bener aja kadang emang repot kata lbp baik tapi kata rakyat jelek misal sudsidi mobil listrik trus piye kalau lbp mau ngurus kepindahan dan biaya hidup dinegara lain mungkin banyak yg daftar hari ini lho hex,"['mosok', 'yg', 'gak', 'jelek', 'dikritik', 'sih', 'om', 'yg', 'bener', 'aja', 'kadang', 'emang', 'repot', 'kata', 'lbp', 'baik', 'tapi', 'kata', 'rakyat', 'jelek', 'misal', 'sudsidi', 'mobil', 'listrik', 'trus', 'piye', 'kalau', 'lbp', 'mau', 'ngurus', 'kepindahan', 'dan', 'biaya', 'hidup', 'dinegara', 'lain', 'mungkin', 'banyak', 'yg', 'daftar', 'hari', 'ini', 'lho', 'hex']","['mosok', 'yg', 'gak', 'jelek', 'dikritik', 'sih', 'om', 'yg', 'bener', 'aja', 'kadang', 'emang', 'repot', 'lbp', 'rakyat', 'jelek', 'sudsidi', 'mobil', 'listrik', 'trus', 'piye', 'lbp', 'ngurus', 'kepindahan', 'biaya', 'hidup', 'dinegara', 'yg', 'daftar', 'lho', 'hex']",mosok yg gak jelek kritik sih om yg bener aja kadang emang repot lbp rakyat jelek sudsidi mobil listrik trus piye lbp ngurus pindah biaya hidup negara yg daftar lho hex,1
@SelebtwitMobil @dipohonn @SelebtwitFess Mobil listrik ber-generator bensin wkwk,Mobil listrik bergenerator bensin wkwk,mobil listrik bergenerator bensin wkwk,"['mobil', 'listrik', 'bergenerator', 'bensin', 'wkwk']","['mobil', 'listrik', 'bergenerator', 'bensin', 'wkwk']",mobil listrik generator bensin wkwk,1
Cita² mau beli motor &amp; mobil listrik tp berhubung tinggalku di Semarang mending beli yacht ya ga si?,Cita mau beli motor amp mobil listrik tp berhubung tinggalku di Semarang mending beli yacht ya ga si,cita mau beli motor amp mobil listrik tp berhubung tinggalku di semarang mending beli yacht ya ga si,"['cita', 'mau', 'beli', 'motor', 'amp', 'mobil', 'listrik', 'tp', 'berhubung', 'tinggalku', 'di', 'semarang', 'mending', 'beli', 'yacht', 'ya', 'ga', 'si']","['cita', 'beli', 'motor', 'amp', 'mobil', 'listrik', 'tp', 'berhubung', 'tinggalku', 'semarang', 'mending', 'beli', 'yacht', 'ya', 'ga', 'si']",cita beli motor amp mobil listrik tp hubung tinggal semarang mending beli yacht ya ga si,1
Dengan adanya pasokan listrik tambahan ini produksi dari smelter PTFI diharapkan dapat meningkat yang pada gilirannya akan mendukung pertumbuhan industri hilir seperti pabrik kabel dan mobil listrik.,Dengan adanya pasokan listrik tambahan ini produksi dari smelter PTFI diharapkan dapat meningkat yang pada gilirannya akan mendukung pertumbuhan industri hilir seperti pabrik kabel dan mobil listrik,dengan adanya pasokan listrik tambahan ini produksi dari smelter ptfi diharapkan dapat meningkat yang pada gilirannya akan mendukung pertumbuhan industri hilir seperti pabrik kabel dan mobil listrik,"['dengan', 'adanya', 'pasokan', 'listrik', 'tambahan', 'ini', 'produksi', 'dari', 'smelter', 'ptfi', 'diharapkan', 'dapat', 'meningkat', 'yang', 'pada', 'gilirannya', 'akan', 'mendukung', 'pertumbuhan', 'industri', 'hilir', 'seperti', 'pabrik', 'kabel', 'dan', 'mobil', 'listrik']","['pasokan', 'listrik', 'tambahan', 'produksi', 'smelter', 'ptfi', 'diharapkan', 'meningkat', 'gilirannya', 'mendukung', 'pertumbuhan', 'industri', 'hilir', 'pabrik', 'kabel', 'mobil', 'listrik']",pasok listrik tambah produksi smelter ptfi harap tingkat gilir dukung tumbuh industri hilir pabrik kabel mobil listrik,1
Daripada subsidi mobil listrik mending subsidi pesawat terbang atau kapal untuk negara kepulauan seperti indonesia,Daripada subsidi mobil listrik mending subsidi pesawat terbang atau kapal untuk negara kepulauan seperti indonesia,daripada subsidi mobil listrik mending subsidi pesawat terbang atau kapal untuk negara kepulauan seperti indonesia,"['daripada', 'subsidi', 'mobil', 'listrik', 'mending', 'subsidi', 'pesawat', 'terbang', 'atau', 'kapal', 'untuk', 'negara', 'kepulauan', 'seperti', 'indonesia']","['subsidi', 'mobil', 'listrik', 'mending', 'subsidi', 'pesawat', 'terbang', 'kapal', 'negara', 'kepulauan', 'indonesia']",subsidi mobil listrik mending subsidi pesawat terbang kapal negara pulau indonesia,1
today i learn: mobil listrik ga kena ganjil-genap,today i learn mobil listrik ga kena ganjilgenap,today i learn mobil listrik ga kena ganjilgenap,"['today', 'i', 'learn', 'mobil', 'listrik', 'ga', 'kena', 'ganjilgenap']","['today', 'i', 'learn', 'mobil', 'listrik', 'ga', 'kena', 'ganjilgenap']",today i learn mobil listrik ga kena ganjilgenap,1
@Yunfazri1 @kazuo666_ @sutanmangara Ya jadi Walikota bukan mengamankan asset rakyat. Tapi supaya hebat dapat uang untuk pribadi buang-buang uang rakyat untuk proyek lampu pocong ambil alih tanah orang jadi lapangan merdeka bikin underpass dan beli mobil listrik.,Ya jadi Walikota bukan mengamankan asset rakyat Tapi supaya hebat dapat uang untuk pribadi buangbuang uang rakyat untuk proyek lampu pocong ambil alih tanah orang jadi lapangan merdeka bikin underpass dan beli mobil listrik,ya jadi walikota bukan mengamankan asset rakyat tapi supaya hebat dapat uang untuk pribadi buangbuang uang rakyat untuk proyek lampu pocong ambil alih tanah orang jadi lapangan merdeka bikin underpass dan beli mobil listrik,"['ya', 'jadi', 'walikota', 'bukan', 'mengamankan', 'asset', 'rakyat', 'tapi', 'supaya', 'hebat', 'dapat', 'uang', 'untuk', 'pribadi', 'buangbuang', 'uang', 'rakyat', 'untuk', 'proyek', 'lampu', 'pocong', 'ambil', 'alih', 'tanah', 'orang', 'jadi', 'lapangan', 'merdeka', 'bikin', 'underpass', 'dan', 'beli', 'mobil', 'listrik']","['ya', 'walikota', 'mengamankan', 'asset', 'rakyat', 'hebat', 'uang', 'pribadi', 'buangbuang', 'uang', 'rakyat', 'proyek', 'lampu', 'pocong', 'ambil', 'alih', 'tanah', 'orang', 'lapangan', 'merdeka', 'bikin', 'underpass', 'beli', 'mobil', 'listrik']",ya walikota aman asset rakyat hebat uang pribadi buangbuang uang rakyat proyek lampu pocong ambil alih tanah orang lapang merdeka bikin underpass beli mobil listrik,1
Para tetangga bensin habis buat nyalain genset Kami bensin habis buat nyalain mobil (nge-charge elektronik). Qadarullah 20 jam mati listrik. Mau sampe berapa lama lagi ini @pln_123,Para tetangga bensin habis buat nyalain genset Kami bensin habis buat nyalain mobil ngecharge elektronik Qadarullah  jam mati listrik Mau sampe berapa lama lagi ini,para tetangga bensin habis buat nyalain genset kami bensin habis buat nyalain mobil ngecharge elektronik qadarullah  jam mati listrik mau sampe berapa lama lagi ini,"['para', 'tetangga', 'bensin', 'habis', 'buat', 'nyalain', 'genset', 'kami', 'bensin', 'habis', 'buat', 'nyalain', 'mobil', 'ngecharge', 'elektronik', 'qadarullah', 'jam', 'mati', 'listrik', 'mau', 'sampe', 'berapa', 'lama', 'lagi', 'ini']","['tetangga', 'bensin', 'habis', 'nyalain', 'genset', 'bensin', 'habis', 'nyalain', 'mobil', 'ngecharge', 'elektronik', 'qadarullah', 'jam', 'mati', 'listrik', 'sampe']",tetangga bensin habis nyalain genset bensin habis nyalain mobil ngecharge elektronik qadarullah jam mati listrik sampe,1
@Jojobetako2 Dari tanahnya milik siapa dulu? Itu aja udah gede Kalo dalihnya investasi swasta maka pembagian keuntungan bisa selamanya Belum proyek air bersih listrik mobil listrik robot IKN pedestrian pohon2nya pertamanan EOnya Beuhhh,Dari tanahnya milik siapa dulu Itu aja udah gede Kalo dalihnya investasi swasta maka pembagian keuntungan bisa selamanya Belum proyek air bersih listrik mobil listrik robot IKN pedestrian pohonnya pertamanan EOnya Beuhhh,dari tanahnya milik siapa dulu itu aja udah gede kalo dalihnya investasi swasta maka pembagian keuntungan bisa selamanya belum proyek air bersih listrik mobil listrik robot ikn pedestrian pohonnya pertamanan eonya beuhhh,"['dari', 'tanahnya', 'milik', 'siapa', 'dulu', 'itu', 'aja', 'udah', 'gede', 'kalo', 'dalihnya', 'investasi', 'swasta', 'maka', 'pembagian', 'keuntungan', 'bisa', 'selamanya', 'belum', 'proyek', 'air', 'bersih', 'listrik', 'mobil', 'listrik', 'robot', 'ikn', 'pedestrian', 'pohonnya', 'pertamanan', 'eonya', 'beuhhh']","['tanahnya', 'milik', 'aja', 'udah', 'gede', 'kalo', 'dalihnya', 'investasi', 'swasta', 'pembagian', 'keuntungan', 'proyek', 'air', 'bersih', 'listrik', 'mobil', 'listrik', 'robot', 'ikn', 'pedestrian', 'pohonnya', 'pertamanan', 'eonya', 'beuhhh']",tanah milik aja udah gede kalo dalih investasi swasta bagi untung proyek air bersih listrik mobil listrik robot ikn pedestrian pohon taman eonya beuhhh,1
@SoeTjenMarching Pejabat dapat mobil listrik baru rumah dgn BBQ area. Pejabat kan rakyat juga.,Pejabat dapat mobil listrik baru rumah dgn BBQ area Pejabat kan rakyat juga,pejabat dapat mobil listrik baru rumah dgn bbq area pejabat kan rakyat juga,"['pejabat', 'dapat', 'mobil', 'listrik', 'baru', 'rumah', 'dgn', 'bbq', 'area', 'pejabat', 'kan', 'rakyat', 'juga']","['pejabat', 'mobil', 'listrik', 'rumah', 'dgn', 'bbq', 'area', 'pejabat', 'rakyat']",jabat mobil listrik rumah dgn bbq area jabat rakyat,1
@pln_123 cek dm kak. Dari semalem listrik mati karna ada kabel nyangkut di mobil kontainer sampe kabelnya roboh. Udah hubungi pln terdekat tapi ga ada respon sama sekali.,cek dm kak Dari semalem listrik mati karna ada kabel nyangkut di mobil kontainer sampe kabelnya roboh Udah hubungi pln terdekat tapi ga ada respon sama sekali,cek dm kak dari semalem listrik mati karna ada kabel nyangkut di mobil kontainer sampe kabelnya roboh udah hubungi pln terdekat tapi ga ada respon sama sekali,"['cek', 'dm', 'kak', 'dari', 'semalem', 'listrik', 'mati', 'karna', 'ada', 'kabel', 'nyangkut', 'di', 'mobil', 'kontainer', 'sampe', 'kabelnya', 'roboh', 'udah', 'hubungi', 'pln', 'terdekat', 'tapi', 'ga', 'ada', 'respon', 'sama', 'sekali']","['cek', 'dm', 'kak', 'semalem', 'listrik', 'mati', 'karna', 'kabel', 'nyangkut', 'mobil', 'kontainer', 'sampe', 'kabelnya', 'roboh', 'udah', 'hubungi', 'pln', 'terdekat', 'ga', 'respon']",cek dm kak semalem listrik mati karna kabel nyangkut mobil kontainer sampe kabel roboh udah hubung pln dekat ga respon,1
Mobil listrik cina ini fitment nya pada bagus-bagus banget dipake dari Pamulang - Sawangan bisa ga tuh?,Mobil listrik cina ini fitment nya pada bagusbagus banget dipake dari Pamulang  Sawangan bisa ga tuh,mobil listrik cina ini fitment nya pada bagusbagus banget dipake dari pamulang  sawangan bisa ga tuh,"['mobil', 'listrik', 'cina', 'ini', 'fitment', 'nya', 'pada', 'bagusbagus', 'banget', 'dipake', 'dari', 'pamulang', 'sawangan', 'bisa', 'ga', 'tuh']","['mobil', 'listrik', 'cina', 'fitment', 'nya', 'bagusbagus', 'banget', 'dipake', 'pamulang', 'sawangan', 'ga', 'tuh']",mobil listrik cina fitment nya bagusbagus banget dipake pamulang sawangan ga tuh,1
@dawiguna @momon_garuk44 @gtobing2903 Di Indon? terima gaji kena pajak Belanja kena pajak. makan di restoran kena pajak. Happy2 di karaoke kena pajak. Beli/Jual rumah kena pajak. Beli mobil kena pajak. Kepemilikan mobil kena pajak. Bayar listrik kena pajak,Di Indon terima gaji kena pajak Belanja kena pajak makan di restoran kena pajak Happy di karaoke kena pajak BeliJual rumah kena pajak Beli mobil kena pajak Kepemilikan mobil kena pajak Bayar listrik kena pajak,di indon terima gaji kena pajak belanja kena pajak makan di restoran kena pajak happy di karaoke kena pajak belijual rumah kena pajak beli mobil kena pajak kepemilikan mobil kena pajak bayar listrik kena pajak,"['di', 'indon', 'terima', 'gaji', 'kena', 'pajak', 'belanja', 'kena', 'pajak', 'makan', 'di', 'restoran', 'kena', 'pajak', 'happy', 'di', 'karaoke', 'kena', 'pajak', 'belijual', 'rumah', 'kena', 'pajak', 'beli', 'mobil', 'kena', 'pajak', 'kepemilikan', 'mobil', 'kena', 'pajak', 'bayar', 'listrik', 'kena', 'pajak']","['indon', 'terima', 'gaji', 'kena', 'pajak', 'belanja', 'kena', 'pajak', 'makan', 'restoran', 'kena', 'pajak', 'happy', 'karaoke', 'kena', 'pajak', 'belijual', 'rumah', 'kena', 'pajak', 'beli', 'mobil', 'kena', 'pajak', 'kepemilikan', 'mobil', 'kena', 'pajak', 'bayar', 'listrik', 'kena', 'pajak']",indon terima gaji kena pajak belanja kena pajak makan restoran kena pajak happy karaoke kena pajak belijual rumah kena pajak beli mobil kena pajak milik mobil kena pajak bayar listrik kena pajak,1
@heydingus_ @taufiqaris @pakaipeci KAJARI misalnya Gaji Tukin yg dia terima bulanan Itu gak pernah terpakai Dapat Rujab n Mobil dinas semua biaya air listrik perawatan rumah makan BBM bayar tukang bersih2 semua itu lu kira di bayar pake uang gaji+tukinnya tadi? Itu anggarannya sendiri lagi goBlogs,KAJARI misalnya Gaji Tukin yg dia terima bulanan Itu gak pernah terpakai Dapat Rujab n Mobil dinas semua biaya air listrik perawatan rumah makan BBM bayar tukang bersih semua itu lu kira di bayar pake uang gajitukinnya tadi Itu anggarannya sendiri lagi goBlogs,kajari misalnya gaji tukin yg dia terima bulanan itu gak pernah terpakai dapat rujab n mobil dinas semua biaya air listrik perawatan rumah makan bbm bayar tukang bersih semua itu lu kira di bayar pake uang gajitukinnya tadi itu anggarannya sendiri lagi goblogs,"['kajari', 'misalnya', 'gaji', 'tukin', 'yg', 'dia', 'terima', 'bulanan', 'itu', 'gak', 'pernah', 'terpakai', 'dapat', 'rujab', 'n', 'mobil', 'dinas', 'semua', 'biaya', 'air', 'listrik', 'perawatan', 'rumah', 'makan', 'bbm', 'bayar', 'tukang', 'bersih', 'semua', 'itu', 'lu', 'kira', 'di', 'bayar', 'pake', 'uang', 'gajitukinnya', 'tadi', 'itu', 'anggarannya', 'sendiri', 'lagi', 'goblogs']","['kajari', 'gaji', 'tukin', 'yg', 'terima', 'bulanan', 'gak', 'terpakai', 'rujab', 'n', 'mobil', 'dinas', 'biaya', 'air', 'listrik', 'perawatan', 'rumah', 'makan', 'bbm', 'bayar', 'tukang', 'bersih', 'lu', 'bayar', 'pake', 'uang', 'gajitukinnya', 'anggarannya', 'goblogs']",kajari gaji tukin yg terima bulan gak pakai rujab n mobil dinas biaya air listrik awat rumah makan bbm bayar tukang bersih lu bayar pake uang gajitukinnya anggar goblogs,1
